2025-07-28 20:35:48,266 INFO werkzeug Thread-51 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:48] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-07-28 20:35:48,350 INFO werkzeug Thread-52 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:48] "GET / HTTP/1.1" 200 -
2025-07-28 20:35:48,519 INFO werkzeug Thread-53 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:48] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:52,461 INFO werkzeug Thread-54 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:52] "[32mPOST / HTTP/1.1[0m" 302 -
2025-07-28 20:35:52,799 INFO werkzeug Thread-55 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:52] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:35:53,136 INFO werkzeug Thread-56 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:53] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:56,587 INFO werkzeug Thread-57 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:56] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:35:56,903 INFO werkzeug Thread-58 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:56] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:36:01,245 INFO werkzeug Thread-59 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:01] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:36:01,332 INFO werkzeug Thread-60 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:01] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:36:04,927 INFO werkzeug Thread-61 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:04] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-07-28 20:36:05,234 INFO werkzeug Thread-62 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:05] "GET / HTTP/1.1" 200 -
2025-07-28 20:36:05,566 INFO werkzeug Thread-63 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:05] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:36:10,637 INFO werkzeug Thread-64 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:10] "[32mPOST / HTTP/1.1[0m" 302 -
2025-07-28 20:36:10,982 INFO werkzeug Thread-65 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:10] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:36:11,315 INFO werkzeug Thread-66 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:11] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:36:15,035 INFO werkzeug Thread-67 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:15] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:36:15,336 INFO werkzeug Thread-68 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:15] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:37:27,803 INFO werkzeug Thread-69 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:37:27] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:37:27,878 INFO werkzeug Thread-70 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:37:27] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
